year,week,global_idx,precip_pcc,precip_acc,precip_rmse,olr_pcc,olr_acc,olr_rmse,t2m_pcc,t2m_acc,t2m_rmse,d2m_pcc,d2m_acc,d2m_rmse,u200_pcc,u200_acc,u200_rmse,u850_pcc,u850_acc,u850_rmse,surface_rmse,upper_air_rmse
2017,1,1820,0.7732523083686829,0.7731168866157532,1.23086678981781,0.9569607973098755,0.9570034146308899,0.2621232867240906,0.9904355406761169,0.989990234375,0.13171996176242828,0.9871608018875122,0.9866727590560913,0.15122446417808533,0.8883842825889587,0.888229489326477,0.5063404440879822,0.8258036971092224,0.8218240141868591,0.5636577010154724,0.46442005038261414,0.64341801404953
2017,2,1821,0.7403683066368103,0.7400833368301392,1.2592058181762695,0.9580348134040833,0.958063006401062,0.2648804783821106,0.9953353404998779,0.9952847361564636,0.08989978581666946,0.9929215312004089,0.99287348985672,0.10986588895320892,0.9135444760322571,0.912128210067749,0.43318116664886475,0.8610562682151794,0.8603209257125854,0.5178716778755188,0.43647873401641846,0.6124123334884644
2017,3,1822,0.7768427729606628,0.7768427133560181,1.185569405555725,0.9550723433494568,0.9547921419143677,0.2716364860534668,0.9948573708534241,0.9947199821472168,0.1001209020614624,0.9925470352172852,0.9923411011695862,0.11780406534671783,0.8947526216506958,0.8945198059082031,0.4705412983894348,0.8566034436225891,0.8566104769706726,0.5323526263237,0.43229734897613525,0.6128461360931396
2017,4,1823,0.7557061910629272,0.7554822564125061,1.328874945640564,0.9584048390388489,0.9581254720687866,0.2614164650440216,0.992527186870575,0.992417573928833,0.11777900159358978,0.9896177053451538,0.9895042181015015,0.13747037947177887,0.9139673113822937,0.9139328598976135,0.4391385018825531,0.8257594108581543,0.8243485689163208,0.6071574687957764,0.45837220549583435,0.6502671241760254
2017,5,1824,0.6886789202690125,0.6886310577392578,1.3721414804458618,0.9557390809059143,0.955741822719574,0.275014728307724,0.9930323362350464,0.9930353164672852,0.11486274003982544,0.9899633526802063,0.9899829626083374,0.1374785304069519,0.8629993796348572,0.8629496097564697,0.5242893099784851,0.8310315012931824,0.8254378437995911,0.5398461818695068,0.4804445505142212,0.6630979776382446
2017,6,1825,0.7259110808372498,0.725938081741333,1.2033756971359253,0.9617224931716919,0.9618152976036072,0.25924748182296753,0.9942325949668884,0.9942481517791748,0.10773510485887527,0.9915862083435059,0.9916035532951355,0.1302841454744339,0.8481357097625732,0.8469322919845581,0.5436643958091736,0.7919045090675354,0.7914972901344299,0.6169182062149048,0.45510977506637573,0.6390249729156494
2017,7,1826,0.7543269395828247,0.7542378306388855,1.1782723665237427,0.963706374168396,0.9632782936096191,0.2566426992416382,0.9948098659515381,0.9944453239440918,0.10943545401096344,0.9924851655960083,0.9922165870666504,0.12758296728134155,0.8795251250267029,0.8792985677719116,0.48174604773521423,0.7885696291923523,0.7880140542984009,0.6466603875160217,0.4431122839450836,0.6231332421302795
2017,8,1827,0.7336692214012146,0.7336515188217163,1.2352585792541504,0.9639153480529785,0.9640145301818848,0.2507476806640625,0.9933750629425049,0.9933896064758301,0.1172294020652771,0.9903884530067444,0.9904215931892395,0.14116401970386505,0.8909117579460144,0.8909482359886169,0.47374656796455383,0.8620033264160156,0.8611698746681213,0.5039528608322144,0.4459388554096222,0.6218600273132324
2017,9,1828,0.7261936664581299,0.7259143590927124,1.1959344148635864,0.961807131767273,0.961883544921875,0.2643842399120331,0.993638277053833,0.9936511516571045,0.11831089854240417,0.9911049604415894,0.9911423325538635,0.13997288048267365,0.8917080163955688,0.8919692635536194,0.4637395441532135,0.8387138247489929,0.8338611721992493,0.5635213851928711,0.4415203630924225,0.6315202713012695
2017,10,1829,0.7241939306259155,0.7240166068077087,1.1883598566055298,0.9627395868301392,0.9629369378089905,0.2587859332561493,0.9947144389152527,0.9944518804550171,0.1080356240272522,0.9924005270004272,0.9920046925544739,0.1286887675523758,0.9037715792655945,0.9040442705154419,0.4382801055908203,0.8760027289390564,0.8749262094497681,0.5195685029029846,0.41184356808662415,0.5787109136581421
2017,11,1830,0.7249482870101929,0.7244571447372437,1.2319718599319458,0.9624719023704529,0.962559700012207,0.2660561501979828,0.9953325986862183,0.9953006505966187,0.10083267837762833,0.9928527474403381,0.9928116798400879,0.12489166855812073,0.8948066234588623,0.8940425515174866,0.4359699785709381,0.8527669906616211,0.851464033126831,0.548557698726654,0.4522648751735687,0.6257343888282776
2017,12,1831,0.7320585250854492,0.732045590877533,1.2402088642120361,0.9634717106819153,0.9634522795677185,0.2647698223590851,0.9954331517219543,0.9954317808151245,0.09744317829608917,0.9936721324920654,0.9936724901199341,0.11478755623102188,0.8841717839241028,0.8846930265426636,0.4303629994392395,0.8761471509933472,0.8761402368545532,0.5030853152275085,0.4237184226512909,0.6041977405548096
2017,13,1832,0.6956474781036377,0.695713460445404,1.216715931892395,0.9590190649032593,0.9590937495231628,0.27469730377197266,0.9954147934913635,0.9953641891479492,0.10508959740400314,0.9934314489364624,0.9933223724365234,0.1257142871618271,0.8671671152114868,0.8674166202545166,0.4502567946910858,0.8493672609329224,0.8493902087211609,0.5485476851463318,0.4278489053249359,0.615199863910675
2017,14,1833,0.7115898728370667,0.7116250395774841,1.1802250146865845,0.9601395130157471,0.9602015614509583,0.27715787291526794,0.9940593838691711,0.9940482378005981,0.11978058516979218,0.9908931255340576,0.9908748269081116,0.14753276109695435,0.8672726154327393,0.8676316142082214,0.4728182554244995,0.8342115879058838,0.8342862725257874,0.5557683110237122,0.43403932452201843,0.6127300262451172
2017,15,1834,0.6981011033058167,0.6977934241294861,1.2252768278121948,0.9557582139968872,0.9557669758796692,0.2813433110713959,0.9939221739768982,0.9937911629676819,0.11111266165971756,0.9910443425178528,0.9909812211990356,0.13332396745681763,0.8543436527252197,0.8551024794578552,0.47601279616355896,0.8623457551002502,0.8593308925628662,0.4975726902484894,0.4238128066062927,0.627581775188446
2017,16,1835,0.7292482256889343,0.7292474508285522,1.240142583847046,0.9632220268249512,0.963168203830719,0.26260197162628174,0.9953654408454895,0.9953590631484985,0.10087810456752777,0.9931284785270691,0.9930503368377686,0.12140140682458878,0.8601340651512146,0.8609103560447693,0.4350884258747101,0.877637505531311,0.8767244815826416,0.46988314390182495,0.41830986738204956,0.601503312587738
2017,17,1836,0.7130823135375977,0.7130416631698608,1.2672392129898071,0.9644814729690552,0.9644059538841248,0.25844910740852356,0.9957349300384521,0.9957429766654968,0.09386389702558517,0.9936019778251648,0.9936068058013916,0.11338672041893005,0.8466694951057434,0.8470827341079712,0.476774126291275,0.8789284229278564,0.8790294528007507,0.49034470319747925,0.41344478726387024,0.6242589950561523
2017,18,1837,0.7275338768959045,0.7277161478996277,1.2951282262802124,0.9605400562286377,0.9605374932289124,0.2728036344051361,0.9947319030761719,0.9946233034133911,0.10172788053750992,0.9924476742744446,0.9923681616783142,0.12016095966100693,0.8829790949821472,0.8831999897956848,0.43513450026512146,0.8710668683052063,0.8709670901298523,0.4947618246078491,0.4278559684753418,0.6488479375839233
2017,19,1838,0.7124127149581909,0.712660014629364,1.3493716716766357,0.9608631134033203,0.9608485102653503,0.27250856161117554,0.9962314367294312,0.9961464405059814,0.08512530475854874,0.9940617680549622,0.9940342903137207,0.10501590371131897,0.8587924838066101,0.8586612939834595,0.47914382815361023,0.8679328560829163,0.8681069016456604,0.5119597911834717,0.4437170624732971,0.6655966639518738
2017,20,1839,0.7604105472564697,0.7601699233055115,1.235716700553894,0.9626767635345459,0.9627315998077393,0.26336756348609924,0.9963563084602356,0.9962732195854187,0.08360324054956436,0.9949707388877869,0.9948749542236328,0.09720787405967712,0.9206434488296509,0.9201861023902893,0.42454007267951965,0.8852172493934631,0.8852647542953491,0.4962861239910126,0.41725629568099976,0.6128161549568176
2017,21,1840,0.7461735606193542,0.7467746138572693,1.380229115486145,0.9705005288124084,0.9705083966255188,0.2490948885679245,0.9967555999755859,0.9967079758644104,0.09111034870147705,0.9951871037483215,0.9951057434082031,0.10684294253587723,0.9278834462165833,0.9279670119285583,0.39253970980644226,0.8815786838531494,0.8816269040107727,0.48933544754981995,0.43167951703071594,0.6190719604492188
2017,22,1841,0.7631035447120667,0.7632026672363281,1.2891381978988647,0.9669002890586853,0.9668768048286438,0.27275142073631287,0.9963991045951843,0.996406078338623,0.09732520580291748,0.9948142766952515,0.9948436617851257,0.11366674304008484,0.9123778939247131,0.9122821688652039,0.4377506375312805,0.8424364924430847,0.8423474431037903,0.5415061712265015,0.43761003017425537,0.614620566368103
2017,23,1842,0.7303134202957153,0.7311387062072754,1.2993297576904297,0.9721410274505615,0.9722022414207458,0.2475086748600006,0.994622528553009,0.9947187900543213,0.1053023412823677,0.9933199882507324,0.9934316277503967,0.11615884304046631,0.9053277969360352,0.9048354029655457,0.4392538070678711,0.8221286535263062,0.8186089992523193,0.5859938263893127,0.45427405834198,0.6416037678718567
2017,24,1843,0.7556039094924927,0.7563877701759338,1.2653344869613647,0.9736781120300293,0.9732696413993835,0.24833936989307404,0.9960800409317017,0.9960691332817078,0.09735309332609177,0.9948586821556091,0.9947817325592041,0.11072162538766861,0.9274150729179382,0.927988588809967,0.4066717028617859,0.8898980021476746,0.8895580172538757,0.496383935213089,0.4275766909122467,0.6318835020065308
2017,25,1844,0.7608199715614319,0.7615725994110107,1.2041698694229126,0.9759401082992554,0.9758105874061584,0.24104422330856323,0.9964390397071838,0.9963574409484863,0.10269497334957123,0.9950683116912842,0.994878888130188,0.11644090712070465,0.9139233231544495,0.9151269197463989,0.4452836513519287,0.8943671584129333,0.8929455280303955,0.4705308973789215,0.41165804862976074,0.6021131873130798
2017,26,1845,0.7622340321540833,0.7631644606590271,1.2014700174331665,0.974876880645752,0.9748435020446777,0.2471754401922226,0.9970323443412781,0.9969976544380188,0.09224945306777954,0.9956713318824768,0.9956302046775818,0.10662023723125458,0.9136205911636353,0.9137378334999084,0.45242494344711304,0.8819836378097534,0.8815385103225708,0.4871414303779602,0.40984493494033813,0.5885950922966003
2017,27,1846,0.793022632598877,0.793877363204956,1.2320538759231567,0.9746336340904236,0.9748245477676392,0.24351350963115692,0.9951367378234863,0.995226263999939,0.10138875991106033,0.9931463003158569,0.9932732582092285,0.11994229257106781,0.9135751128196716,0.9150369763374329,0.4553002119064331,0.8642157912254333,0.8638373613357544,0.5496019721031189,0.44156110286712646,0.6323214173316956
2017,28,1847,0.7407969832420349,0.7417803406715393,1.3981190919876099,0.9713939428329468,0.9716224670410156,0.2562118470668793,0.9939377903938293,0.9938209056854248,0.11251021921634674,0.9922187328338623,0.9923075437545776,0.12556862831115723,0.9073265194892883,0.9073396921157837,0.45868703722953796,0.8809561133384705,0.8809985518455505,0.487992525100708,0.45296889543533325,0.6610251069068909
2017,29,1848,0.7233034372329712,0.7241795063018799,1.317078948020935,0.9703050255775452,0.9705685973167419,0.2537713050842285,0.9956448674201965,0.9956761598587036,0.09529638290405273,0.9946078062057495,0.9947016835212708,0.10482107847929001,0.9075278043746948,0.9083347320556641,0.4512033462524414,0.8793409466743469,0.8773036003112793,0.5212959051132202,0.4121619760990143,0.6108385324478149
2017,30,1849,0.7312492728233337,0.7323501706123352,1.3056365251541138,0.9715887308120728,0.9714539647102356,0.2558750808238983,0.994615375995636,0.9947022199630737,0.11000680178403854,0.9929624795913696,0.993075430393219,0.12436007708311081,0.9027183651924133,0.9024444818496704,0.4461396634578705,0.8327314257621765,0.8335270881652832,0.5459586977958679,0.44655805826187134,0.6385262608528137
2017,31,1850,0.7327510714530945,0.7336917519569397,1.2929072380065918,0.9713366031646729,0.9714719653129578,0.24989715218544006,0.9966132044792175,0.996440589427948,0.08638802170753479,0.994749903678894,0.9946973919868469,0.10579317808151245,0.8973532319068909,0.8990553021430969,0.4819178283214569,0.8613379597663879,0.8602908849716187,0.5229215025901794,0.43145209550857544,0.6442217230796814
2017,32,1851,0.7219796776771545,0.7225420475006104,1.253887414932251,0.9724568724632263,0.9725378155708313,0.24388448894023895,0.9945271611213684,0.9945867657661438,0.10749877989292145,0.9919922351837158,0.9921101331710815,0.12992623448371887,0.9156237244606018,0.9171594977378845,0.4317312240600586,0.8761957883834839,0.8762097954750061,0.48321542143821716,0.4339072108268738,0.6277445554733276
2017,33,1852,0.7364780902862549,0.737352192401886,1.3728047609329224,0.9738375544548035,0.9736961126327515,0.24610716104507446,0.9966849088668823,0.9966182708740234,0.09760726988315582,0.9951004385948181,0.9949311017990112,0.1145191639661789,0.9141286611557007,0.9136756062507629,0.4576182961463928,0.8889517188072205,0.8872414231300354,0.5014464259147644,0.4298386573791504,0.6435171961784363
2017,34,1853,0.7066558599472046,0.7070998549461365,1.349141240119934,0.9684798717498779,0.9685061573982239,0.26468634605407715,0.9950591325759888,0.9950681924819946,0.10264585167169571,0.9932453632354736,0.9932975172996521,0.11979488283395767,0.8959351181983948,0.8956597447395325,0.4882861077785492,0.8616445660591125,0.8591123223304749,0.5449252724647522,0.4630136489868164,0.6829668879508972
2017,35,1854,0.7231633067131042,0.7236953377723694,1.375603199005127,0.9699442982673645,0.9698880910873413,0.25163689255714417,0.996084988117218,0.996068000793457,0.09181814640760422,0.9940070509910583,0.9940411448478699,0.11129570007324219,0.8772180676460266,0.8778896927833557,0.5140970349311829,0.8560697436332703,0.8559023141860962,0.5301006436347961,0.4522712528705597,0.684515655040741
2017,36,1855,0.7306589484214783,0.7307584881782532,1.3023076057434082,0.971942663192749,0.971892774105072,0.24327611923217773,0.9963230490684509,0.9963359236717224,0.09705028682947159,0.9945402145385742,0.9945298433303833,0.11375688761472702,0.8948123455047607,0.8943073749542236,0.46606147289276123,0.8455246686935425,0.8434069752693176,0.5663475394248962,0.44323474168777466,0.6458768248558044
2017,37,1856,0.7191522121429443,0.7192217707633972,1.2997820377349854,0.9628498554229736,0.9628444314002991,0.2717703878879547,0.992380678653717,0.9923079013824463,0.12384632974863052,0.9897462725639343,0.9896674752235413,0.14341853559017181,0.8650016188621521,0.8649980425834656,0.5332088470458984,0.8672453165054321,0.8674495816230774,0.5310205221176147,0.45783326029777527,0.6811205744743347
2017,38,1857,0.7478612661361694,0.7476496696472168,1.2412664890289307,0.9595921635627747,0.9595234990119934,0.2686418890953064,0.996292233467102,0.9958860278129578,0.09340330213308334,0.994077205657959,0.9936925172805786,0.1125495433807373,0.8927232027053833,0.8906250596046448,0.467079222202301,0.8775345087051392,0.8755277395248413,0.5271713733673096,0.440204918384552,0.6332982778549194
2017,39,1858,0.746574342250824,0.7466634511947632,1.2230838537216187,0.9641669392585754,0.9641663432121277,0.25035178661346436,0.9967050552368164,0.9967114329338074,0.07808643579483032,0.9944016933441162,0.9944032430648804,0.10095056891441345,0.8976606726646423,0.8975542783737183,0.42857369780540466,0.880262553691864,0.8789997696876526,0.5077497363090515,0.4195222556591034,0.5901566743850708
2017,40,1859,0.736264705657959,0.736128568649292,1.4168596267700195,0.955467164516449,0.955122172832489,0.2776167392730713,0.9955269694328308,0.9951333999633789,0.09690510481595993,0.9929680824279785,0.9925757646560669,0.1177825927734375,0.8999935388565063,0.9000492095947266,0.43415120244026184,0.8651703596115112,0.8638561964035034,0.5469143390655518,0.4600159227848053,0.6737424731254578
2017,41,1860,0.7184571623802185,0.7184538245201111,1.3156371116638184,0.9602031707763672,0.9601990580558777,0.2599509656429291,0.9960333704948425,0.9960278272628784,0.08175336569547653,0.9932060241699219,0.9932029247283936,0.10612837225198746,0.8168653845787048,0.8175315260887146,0.5353062152862549,0.8594933748245239,0.8586427569389343,0.48749467730522156,0.4403512477874756,0.6425216197967529
2017,42,1861,0.7193873524665833,0.7193791270256042,1.2644580602645874,0.9611873030662537,0.961185872554779,0.2514286935329437,0.9941101670265198,0.994101345539093,0.10078185051679611,0.9911870360374451,0.9911790490150452,0.12243106216192245,0.8123154044151306,0.8138113021850586,0.49334192276000977,0.8388604521751404,0.8388655185699463,0.5020209550857544,0.4519698917865753,0.6353061199188232
2017,43,1862,0.7379081845283508,0.7378697991371155,1.208452582359314,0.9561011791229248,0.9561208486557007,0.2613508999347687,0.9938101172447205,0.9935457110404968,0.10627491772174835,0.9905274510383606,0.9901309013366699,0.12918131053447723,0.8636671900749207,0.8644036650657654,0.44185298681259155,0.8391619920730591,0.8385993838310242,0.535626232624054,0.4467494487762451,0.630134642124176
2017,44,1863,0.7112600207328796,0.7111541628837585,1.2838575839996338,0.9561924338340759,0.9559123516082764,0.2625041604042053,0.9936408996582031,0.9936416745185852,0.1030454933643341,0.9909940361976624,0.9909933805465698,0.1217629462480545,0.8567562103271484,0.8578191995620728,0.48835793137550354,0.8675199151039124,0.86784428358078,0.4712064862251282,0.4218335449695587,0.6167219281196594
2017,45,1864,0.7244822382926941,0.7244230508804321,1.2638919353485107,0.9539791345596313,0.9539101123809814,0.2652728855609894,0.9932817816734314,0.9932516813278198,0.1049225926399231,0.9902902245521545,0.9902887940406799,0.12525832653045654,0.8674418330192566,0.8657793998718262,0.49924537539482117,0.8551286458969116,0.8537876009941101,0.552986741065979,0.47089406847953796,0.6683317422866821
2017,46,1865,0.7499284744262695,0.7499646544456482,1.3045638799667358,0.9510923624038696,0.9510502815246582,0.2642618417739868,0.9938795566558838,0.9936283230781555,0.10182099789381027,0.9913707375526428,0.9910471439361572,0.11967580020427704,0.8649089336395264,0.8650667667388916,0.5116550326347351,0.8784064054489136,0.8787009119987488,0.5643865466117859,0.4351363778114319,0.6118592023849487
2017,47,1866,0.7354068756103516,0.735261857509613,1.324789047241211,0.9453794360160828,0.945427417755127,0.2797769606113434,0.9929777979850769,0.9928721785545349,0.1065518781542778,0.989227294921875,0.9891054034233093,0.13098981976509094,0.8720682263374329,0.8730807900428772,0.4876580536365509,0.8841034173965454,0.8843780755996704,0.4962010681629181,0.4540216326713562,0.6416561603546143
2017,48,1867,0.7297177314758301,0.7296093702316284,1.3754887580871582,0.9509767293930054,0.9510114192962646,0.27042829990386963,0.9935793876647949,0.9935526847839355,0.10228561609983444,0.9903789758682251,0.9903704524040222,0.12410284578800201,0.896068274974823,0.8964414596557617,0.4340869188308716,0.8660042881965637,0.8663755655288696,0.5300156474113464,0.46743348240852356,0.6475694179534912
2017,49,1868,0.7399395704269409,0.7399566769599915,1.2796566486358643,0.9543381333351135,0.9542874097824097,0.2602373957633972,0.9943965077400208,0.994273841381073,0.09570813179016113,0.9918985962867737,0.9917479753494263,0.114108145236969,0.8891050815582275,0.8895623683929443,0.44767794013023376,0.8747195601463318,0.8714760541915894,0.5172778964042664,0.4424228370189667,0.6198734045028687
2017,50,1869,0.7305373549461365,0.7305646538734436,1.2658456563949585,0.9528717994689941,0.9528769254684448,0.2653121054172516,0.9922293424606323,0.992106020450592,0.11336001008749008,0.9886672496795654,0.9885520339012146,0.13518637418746948,0.9026209115982056,0.9005233645439148,0.4561726152896881,0.8466041684150696,0.8467476963996887,0.5453739166259766,0.4446374475955963,0.6143311262130737
2018,1,1872,0.741230845451355,0.7412197589874268,1.2881436347961426,0.9511672258377075,0.9508836269378662,0.2770922780036926,0.9936491847038269,0.993632972240448,0.10542794317007065,0.9909313321113586,0.9909253120422363,0.12564338743686676,0.8663480877876282,0.8668776750564575,0.5493975877761841,0.8654533624649048,0.864535391330719,0.5844741463661194,0.4696515202522278,0.6045403480529785
2018,2,1873,0.7621180415153503,0.7620916366577148,1.3131775856018066,0.9540134072303772,0.9540948271751404,0.26992031931877136,0.9914640784263611,0.9913602471351624,0.12537652254104614,0.9884544014930725,0.9882717132568359,0.1451302021741867,0.9072714447975159,0.9053230881690979,0.43199968338012695,0.8826160430908203,0.8823743462562561,0.49857297539711,0.43595999479293823,0.6034231781959534
2018,3,1874,0.7413307428359985,0.7412008047103882,1.376098394393921,0.9473563432693481,0.9473840594291687,0.29905614256858826,0.9944487810134888,0.9943972826004028,0.10275813192129135,0.9923866987228394,0.9923297762870789,0.1199880838394165,0.8763982653617859,0.8739854097366333,0.5054199695587158,0.8762235045433044,0.876240074634552,0.4968617260456085,0.44665688276290894,0.6747971773147583
2018,4,1875,0.7536733150482178,0.7536693215370178,1.2988510131835938,0.9438892006874084,0.944007933139801,0.302251935005188,0.9926716685295105,0.9922564625740051,0.12513622641563416,0.9893049001693726,0.9889554977416992,0.14746198058128357,0.8662876486778259,0.8672838807106018,0.5193105340003967,0.8433229923248291,0.839447021484375,0.554367184638977,0.4594403803348541,0.6760556101799011
2018,5,1876,0.7464754581451416,0.7465612292289734,1.3032151460647583,0.940280556678772,0.9398841857910156,0.3089456558227539,0.9928751587867737,0.9926000237464905,0.11990330368280411,0.9899047613143921,0.9895920753479004,0.140454962849617,0.8758959174156189,0.8749467730522156,0.5236780047416687,0.8493350148200989,0.8488193154335022,0.5464150309562683,0.4580731689929962,0.685152530670166
2018,6,1877,0.6775063872337341,0.6776739954948425,1.2580907344818115,0.9432270526885986,0.9433976411819458,0.29782724380493164,0.9887215495109558,0.9885185360908508,0.1499008685350418,0.985442042350769,0.9851500391960144,0.169537752866745,0.8920038938522339,0.8903146982192993,0.49275314807891846,0.8000726103782654,0.8000502586364746,0.6262193918228149,0.4941614866256714,0.6566442847251892
2018,7,1878,0.7104068398475647,0.7104063034057617,1.2638846635818481,0.9554480314254761,0.955498993396759,0.28249216079711914,0.9930807948112488,0.9930995106697083,0.11896444857120514,0.9909447431564331,0.9909680485725403,0.13598060607910156,0.8675472736358643,0.8672811388969421,0.4970042109489441,0.8190176486968994,0.8186508417129517,0.5857502222061157,0.45228099822998047,0.6186097264289856
2018,8,1879,0.7061372399330139,0.705995500087738,1.3431029319763184,0.9527352452278137,0.9530727863311768,0.3013383150100708,0.9955236315727234,0.9955341815948486,0.10096566379070282,0.9934128522872925,0.9934355616569519,0.1224493682384491,0.8609769940376282,0.8611019849777222,0.49500226974487305,0.8467921018600464,0.8456138968467712,0.5628615021705627,0.4492814540863037,0.6497447490692139
2018,9,1880,0.7073413729667664,0.7072807550430298,1.3514995574951172,0.9644528031349182,0.9646919965744019,0.2658597230911255,0.996123194694519,0.9961221814155579,0.09849312156438828,0.99427330493927,0.9942585229873657,0.12032146751880646,0.887664794921875,0.8879659175872803,0.4430273771286011,0.8637810945510864,0.8630093336105347,0.5178817510604858,0.43808332085609436,0.6206135153770447
2018,10,1881,0.6983563303947449,0.6978536248207092,1.2986055612564087,0.9580270051956177,0.9582751989364624,0.27584683895111084,0.9940178394317627,0.9939280152320862,0.11524534970521927,0.9917754530906677,0.9917875528335571,0.13299739360809326,0.8597437739372253,0.8586508631706238,0.48578888177871704,0.843165397644043,0.843633234500885,0.5614891052246094,0.4594179391860962,0.6680615544319153
2018,11,1882,0.6977550387382507,0.6979342103004456,1.2899866104125977,0.9566952586174011,0.9568646550178528,0.27903038263320923,0.9933280348777771,0.9931216239929199,0.12047991901636124,0.9906516075134277,0.9905761480331421,0.13958506286144257,0.8496756553649902,0.8497093319892883,0.5042762756347656,0.8158227205276489,0.8160495758056641,0.5762381553649902,0.4490649104118347,0.6398471593856812
2018,12,1883,0.7323765158653259,0.7325204610824585,1.219564437866211,0.9624837040901184,0.9625006318092346,0.2599231004714966,0.9953282475471497,0.995326042175293,0.0998615026473999,0.9921998381614685,0.9921724796295166,0.13014693558216095,0.8652502298355103,0.863844096660614,0.4642162621021271,0.8394284248352051,0.8394324779510498,0.5156539082527161,0.4293958842754364,0.5885744690895081
